instance	g	run	solution	time
stilt316_13	8	4	18934448.00	683.57
stilt316_13	8	5	19114316.00	686.24
stilt316_13	8	6	19114316.00	672.45
stilt316_13	8	7	19114316.00	682.84
stilt316_13	8	8	19114316.00	677.41
stilt316_13	8	9	19114316.00	681.47
stilt316_13	8	10	19114316.00	686.22
stilt316_14	2	1	4173762.00	49.31
stilt316_14	2	2	4159989.00	49.87
stilt316_14	2	3	4159989.00	49.57
stilt316_14	2	4	4159989.00	49.93
stilt316_14	2	5	4173762.00	50.05
stilt316_14	2	6	4173762.00	49.50
stilt316_14	2	7	4159989.00	50.05
stilt316_14	2	8	4173762.00	49.08
stilt316_14	2	9	4159989.00	49.91
stilt316_14	2	10	4173762.00	49.28
stilt316_14	5	1	10968902.00	167.52
stilt316_14	5	2	10968902.00	167.72
stilt316_14	5	3	10968902.00	168.63
stilt316_14	5	4	10581584.00	169.88
stilt316_14	5	5	10955163.00	167.19
stilt316_14	5	6	10894852.00	178.50
stilt316_14	5	7	10968902.00	168.26
stilt316_14	5	8	10965990.00	172.95
stilt316_14	5	9	10955163.00	169.74
stilt316_14	5	10	10968902.00	167.03
stilt316_14	8	1	18176220.00	723.06
stilt316_14	8	2	18606876.00	717.94
stilt316_14	8	3	18466416.00	706.96
stilt316_14	8	4	18607204.00	717.35
stilt316_14	8	5	18607204.00	715.73
stilt316_14	8	6	18607204.00	713.51
stilt316_14	8	7	18530728.00	712.31
stilt316_14	8	8	18756300.00	712.69
stilt316_14	8	9	18607204.00	719.35
stilt316_14	8	10	18541872.00	720.72
stilt316_15	2	1	5024631.00	52.89
stilt316_15	2	2	5024631.00	52.79
stilt316_15	2	3	5024631.00	53.43
stilt316_15	2	4	5024631.00	52.83
stilt316_15	2	5	5024631.00	52.92
stilt316_15	2	6	5024631.00	52.69
stilt316_15	2	7	5024631.00	52.22
stilt316_15	2	8	5024631.00	52.66
stilt316_15	2	9	5024631.00	53.01
stilt316_15	2	10	5024631.00	53.05
stilt316_15	5	1	10877788.00	150.99
stilt316_15	5	2	10860098.00	153.47
stilt316_15	5	3	10860098.00	153.60
stilt316_15	5	4	10877788.00	151.32
stilt316_15	5	5	10877788.00	150.87
stilt316_15	5	6	10752382.00	154.01
stilt316_15	5	7	10752382.00	154.26
stilt316_15	5	8	10752382.00	155.83
stilt316_15	5	9	10752382.00	153.99
stilt316_15	5	10	10877788.00	151.35
stilt316_15	8	1	18113852.00	574.49
stilt316_15	8	2	19107716.00	627.87
stilt316_15	8	3	18113852.00	573.87
stilt316_15	8	4	18113852.00	578.49
stilt316_15	8	5	18564284.00	565.31
stilt316_15	8	6	18113852.00	573.41
stilt316_15	8	7	18113852.00	577.68
stilt316_15	8	8	18680682.00	630.63
stilt316_15	8	9	18680682.00	629.99
stilt316_15	8	10	18680682.00	631.30
stilt316_16	2	1	4371477.00	54.48
stilt316_16	2	2	4371477.00	54.39
stilt316_16	2	3	4371477.00	55.07
stilt316_16	2	4	4371477.00	55.26
stilt316_16	2	5	4371477.00	54.99
stilt316_16	2	6	4581503.00	54.81
stilt316_16	2	7	4371477.00	55.14
stilt316_16	2	8	4371477.00	54.32
stilt316_16	2	9	4371477.00	55.30
stilt316_16	2	10	4556340.00	54.76
stilt316_16	5	1	11433178.00	199.54
stilt316_16	5	2	11433178.00	200.39
stilt316_16	5	3	11290018.00	190.01
stilt316_16	5	4	11433178.00	199.36
stilt316_16	5	5	11433178.00	200.00
stilt316_16	5	6	11433178.00	202.12
stilt316_16	5	7	11433178.00	200.47
stilt316_16	5	8	11433178.00	200.90
stilt316_16	5	9	11433178.00	201.28
stilt316_16	5	10	11290018.00	188.99
stilt316_16	8	1	19395468.00	640.40
stilt316_16	8	2	19237900.00	635.28
stilt316_16	8	3	19237900.00	629.26
stilt316_16	8	4	18879880.00	615.16
stilt316_16	8	5	19237900.00	631.54
stilt316_16	8	6	19381918.00	643.25
stilt316_16	8	7	19381918.00	647.92
stilt316_16	8	8	19142576.00	630.47
stilt316_16	8	9	19237900.00	638.43
stilt316_16	8	10	19237900.00	640.59
stilt316_17	2	1	4588800.00	43.84
stilt316_17	2	2	4581688.00	44.21
stilt316_17	2	3	4588800.00	44.32
stilt316_17	2	4	4534921.00	43.26
stilt316_17	2	5	4588800.00	43.62
stilt316_17	2	6	4588800.00	43.44
stilt316_17	2	7	4581688.00	44.31
stilt316_17	2	8	4588800.00	43.54
stilt316_17	2	9	4581688.00	44.29
stilt316_17	2	10	4581688.00	43.77
stilt316_17	5	1	12247800.00	161.50
stilt316_17	5	2	12022109.00	163.02
stilt316_17	5	3	12287096.00	164.35
stilt316_17	5	4	12181159.00	165.20
stilt316_17	5	5	12114607.00	164.01
stilt316_17	5	6	11946519.00	164.59
stilt316_17	5	7	12287096.00	165.74
stilt316_17	5	8	12114607.00	165.44
stilt316_17	5	9	12287096.00	163.74
stilt316_17	5	10	12287096.00	164.84
stilt316_17	8	1	19716904.00	559.88
stilt316_17	8	2	19716904.00	563.88
stilt316_17	8	3	19716904.00	556.78
stilt316_17	8	4	19716904.00	558.86
stilt316_17	8	5	19716904.00	557.13
stilt316_17	8	6	19716904.00	556.37
stilt316_17	8	7	19716904.00	561.03
stilt316_17	8	8	19716904.00	558.77
stilt316_17	8	9	19716904.00	558.40
stilt316_17	8	10	19370884.00	615.16
stilt316_18	2	1	4606763.00	61.22
stilt316_18	2	2	4606763.00	60.22
stilt316_18	2	3	4606763.00	60.96
stilt316_18	2	4	4645473.00	60.52
stilt316_18	2	5	4606763.00	60.82
stilt316_18	2	6	4606763.00	60.08
stilt316_18	2	7	4606763.00	60.38
stilt316_18	2	8	4643669.00	60.61
stilt316_18	2	9	4606763.00	61.11
stilt316_18	2	10	4606763.00	60.58
stilt316_18	5	1	10981215.00	195.39
stilt316_18	5	2	10981215.00	194.43
stilt316_18	5	3	10981215.00	195.29
stilt316_18	5	4	10981215.00	196.39
stilt316_18	5	5	10981215.00	197.24
stilt316_18	5	6	10981215.00	194.28
stilt316_18	5	7	10981215.00	195.31
stilt316_18	5	8	10981215.00	192.54
stilt316_18	5	9	10981215.00	194.96
stilt316_18	5	10	10981215.00	197.03
stilt316_18	8	1	18644362.00	683.77
stilt316_18	8	2	18644362.00	680.77
stilt316_18	8	3	18644362.00	685.76
stilt316_18	8	4	18361024.00	654.89
stilt316_18	8	5	18644362.00	684.03
stilt316_18	8	6	18196770.00	697.07
stilt316_18	8	7	18644362.00	681.62
stilt316_18	8	8	18644362.00	678.22
stilt316_18	8	9	18196770.00	690.04
stilt316_18	8	10	18644362.00	684.54
stilt316_19	2	1	5239822.00	62.88
stilt316_19	2	2	5239822.00	63.47
stilt316_19	2	3	5262195.00	64.55
stilt316_19	2	4	5239822.00	63.72
stilt316_19	2	5	5239822.00	63.05
stilt316_19	2	6	5239822.00	63.53
stilt316_19	2	7	5239822.00	63.94
stilt316_19	2	8	5145830.00	64.75
stilt316_19	2	9	5239822.00	62.91
stilt316_19	2	10	5145830.00	64.09
stilt316_19	5	1	11013013.00	161.14
stilt316_19	5	2	11013013.00	162.59
stilt316_19	5	3	10946632.00	162.97
stilt316_19	5	4	11111645.00	162.55
stilt316_19	5	5	11013013.00	162.63
stilt316_19	5	6	11010451.00	163.56
stilt316_19	5	7	11013013.00	162.64
stilt316_19	5	8	11013013.00	163.00
stilt316_19	5	9	11111645.00	165.02
stilt316_19	5	10	11013013.00	163.25
stilt316_19	8	1	18010238.00	486.61
stilt316_19	8	2	18512224.00	536.28
stilt316_19	8	3	18512224.00	537.13
stilt316_19	8	4	18512224.00	536.15
stilt316_19	8	5	18512224.00	543.83
stilt316_19	8	6	17783226.00	492.87
stilt316_19	8	7	17783226.00	490.76
stilt316_19	8	8	17789076.00	510.95
stilt316_19	8	9	17783226.00	495.66
stilt316_19	8	10	18010238.00	486.18
td100_1	2	1	37503.00	0.78
td100_1	2	2	37503.00	0.76
td100_1	2	3	37503.00	0.78
td100_1	2	4	37503.00	0.74
td100_1	2	5	37503.00	0.76
td100_1	2	6	37503.00	0.78
td100_1	2	7	37503.00	0.77
td100_1	2	8	37503.00	0.75
td100_1	2	9	37503.00	0.77
td100_1	2	10	37503.00	0.78
td100_1	5	1	87050.00	1.17
td100_1	5	2	87050.00	1.16
td100_1	5	3	87050.00	1.14
td100_1	5	4	87050.00	1.18
td100_1	5	5	87050.00	1.20
td100_1	5	6	87050.00	1.19
td100_1	5	7	87050.00	1.16
td100_1	5	8	87050.00	1.18
td100_1	5	9	87050.00	1.16
td100_1	5	10	87050.00	1.20
td100_1	8	1	160612.00	4.71
td100_1	8	2	160612.00	4.72
td100_1	8	3	160612.00	4.69
td100_1	8	4	160612.00	4.66
td100_1	8	5	160612.00	4.72
td100_1	8	6	160612.00	4.68
td100_1	8	7	160612.00	4.69
td100_1	8	8	160612.00	4.70
td100_1	8	9	160612.00	4.73
td100_1	8	10	160612.00	4.75
td316_10	2	1	79030.00	19.33
td316_10	2	2	79579.00	19.29
td316_10	2	3	78843.00	19.13
td316_10	2	4	79579.00	19.39
td316_10	2	5	78843.00	18.96
td316_10	2	6	79579.00	19.16
td316_10	2	7	79579.00	19.28
td316_10	2	8	79579.00	19.35
td316_10	2	9	78843.00	19.21
td316_10	2	10	79579.00	19.34
td316_10	5	1	211027.00	73.04
td316_10	5	2	208603.00	72.46
td316_10	5	3	210832.00	72.05
td316_10	5	4	211932.00	71.80
td316_10	5	5	210320.00	72.11
td316_10	5	6	210832.00	72.68
td316_10	5	7	211238.00	72.17
td316_10	5	8	211932.00	72.19
td316_10	5	9	210832.00	71.99
td316_10	5	10	211932.00	71.90
td316_10	8	1	401373.00	282.78
td316_10	8	2	401373.00	277.00
td316_10	8	3	401373.00	277.16
td316_10	8	4	401373.00	278.49
td316_10	8	5	399861.00	278.07
td316_10	8	6	401373.00	280.26
td316_10	8	7	401373.00	276.91
td316_10	8	8	401373.00	283.98
td316_10	8	9	401373.00	278.08
td316_10	8	10	401373.00	281.78
