instance     g  runs  mean_solution  std_solution  best_solution  mean_time  std_time  best_time  gurobi_solution  gurobi_time  gurobi_status  gap_gurobi_percent  faster_than_gurobi  UB          gap_UB_percent
rbg443       5  3     2434.00        0.00          2434.00        7740.8367  26.1568   7722.8300  2370.0           58.0         OPTIMAL        2.7004              False               2401.0      1.3744
rbg443       8  3     2427.00        12.12         2413.00        7754.1700  31.8990   7732.8300  2370.0           62.0         OPTIMAL        1.8143              False               2401.0      0.4998
ry48p        2  10    4426.00        0.00          4426.00        0.2130     0.0067    0.2100     4426.0           4.9          OPTIMAL        0.0000              True                4430.0      -0.0903
ry48p        5  10    5940.50        74.42         5910.00        0.2870     0.0067    0.2800     5960.0           2.2          OPTIMAL        -0.8389             True                5980.0      -1.1706
ry48p        8  10    9470.40        29.73         9461.00        0.6790     0.0088    0.6700     9461.0           4.0          OPTIMAL        0.0000              True                9471.0      -0.1056
stilt100_0   2  10    2680236.40     11690.73      2666653.00     2.6670     0.0450    2.6000     2500962.0        158.8        OPTIMAL        6.6251              True                2511966.0   6.1580
stilt100_0   5  10    6289811.40     18177.52      6268926.00     4.2500     0.0406    4.1900     5776645.0        161.5        OPTIMAL        8.5219              True                5837877.0   7.3837
stilt100_0   8  10    10722392.50    39099.98      10611112.00    8.4050     0.1496    8.2600     10123158.0       139.0        OPTIMAL        4.8202              True                10300313.0  3.0174
stilt100_1   2  10    2770087.00     0.00          2770087.00     1.7700     0.0200    1.7400     2645205.0        484.0        OPTIMAL        4.7211              True                2672450.0   3.6535
stilt100_1   5  10    6258609.40     20784.11      6225176.00     3.2370     0.0170    3.2000     5820711.0        92.4         OPTIMAL        6.9487              True                5877753.0   5.9108
stilt100_1   8  10    10935936.00    0.00          10935936.00    7.1520     0.0399    7.1100     10066151.0       92.3         OPTIMAL        8.6407              True                10233461.0  6.8645
stilt100_2   2  10    3149024.30     2388.47       3148269.00     1.6390     0.0137    1.6200     2654301.0        139.6        OPTIMAL        18.6101             True                2682171.0   17.3776
stilt100_2   5  10    6408895.80     62789.98      6236538.00     2.7440     0.0246    2.7100     5825292.0        69.2         OPTIMAL        7.0597              True                5912671.0   5.4775
stilt100_2   8  10    10351392.50    56375.24      10253209.00    7.4050     0.0422    7.3400     9619360.0        15.6         OPTIMAL        6.5893              True                9776155.0   4.8798
stilt100_3   2  10    3354124.00     0.00          3354124.00     2.6690     0.0233    2.6300     3327310.0        1272.4       OPTIMAL        0.8059              True                3361248.0   -0.2119
stilt100_3   5  10    6635459.60     31834.13      6560510.00     4.2740     0.0237    4.2500     6395529.0        428.2        OPTIMAL        2.5796              True                6479310.0   1.2532
stilt100_3   8  10    10356350.80    80374.16      10156274.00    6.6860     0.0295    6.6500     9911306.0        82.4         OPTIMAL        2.4716              True                10038170.0  1.1765
stilt100_4   2  10    2674644.00     0.00          2674644.00     2.3590     0.0285    2.3200     2662325.0        82.9         OPTIMAL        0.4627              True                2671643.0   0.1123
stilt100_4   5  10    6350509.00     31079.17      6331207.00     3.7120     0.0565    3.6200     5872971.0        27.5         OPTIMAL        7.8025              True                5908208.0   7.1595
stilt100_4   8  10    11090267.80    49784.64      11018123.00    15.6890    3.0544    11.1000    10235892.0       38.6         OPTIMAL        7.6420              True                10332109.0  6.6396
stilt100_5   2  10    2583405.50     12779.29      2571282.00     2.4560     0.0158    2.4300     2469070.0        78.1         OPTIMAL        4.1397              True                2485118.0   3.4672
stilt100_5   5  10    6635976.70     54397.17      6610429.00     3.6210     0.0137    3.6000     6361876.0        2011.5       OPTIMAL        3.9069              True                6478185.0   2.0414
stilt100_5   8  10    10921036.90    86743.59      10721259.00    9.0470     0.1161    8.8800     10116440.0       28.9         OPTIMAL        5.9786              True                10306629.0  4.0229
stilt100_6   2  10    2817330.00     0.00          2817330.00     2.1760     0.0341    2.1200     2722457.0        508.8        OPTIMAL        3.4848              True                2752676.0   2.3488
stilt100_6   5  10    5858959.60     41934.25      5817686.00     3.7650     0.0395    3.7100     5412361.0        32.1         OPTIMAL        7.4889              True                5476226.0   6.2353
stilt100_6   8  10    9739669.60     39570.85      9627049.00     6.4360     0.0580    6.3000     9297847.0        29.6         OPTIMAL        3.5406              True                9414120.0   2.2618
stilt100_7   2  10    3230787.00     0.00          3230787.00     2.2370     0.0134    2.2100     3088358.0        3374.5       OPTIMAL        4.6118              True                3097931.0   4.2885
stilt100_7   5  10    6274782.20     1753.59       6271455.00     4.1800     0.0231    4.1600     5904767.0        177.3        OPTIMAL        6.2100              True                5935471.0   5.6606
stilt100_7   8  10    11209957.80    25833.28      11136435.00    9.2370     0.1230    9.1100     10386931.0       196.4        OPTIMAL        7.2158              True                10451329.0  6.5552
stilt100_8   2  10    2843007.80     14878.08      2800739.00     2.5390     0.0218    2.4800     2752703.0        1603.3       OPTIMAL        1.7450              True                2765915.0   1.2590
stilt100_8   5  10    5921385.40     20449.26      5863326.00     4.5510     0.0247    4.5100     5649254.0        45.1         OPTIMAL        3.7894              True                5699532.0   2.8738
stilt100_8   8  10    10165491.40    50303.62      10149584.00    9.1250     0.0467    9.0500     9626836.0        27.4         OPTIMAL        5.4301              True                9737544.0   4.2315
stilt100_9   2  10    2634232.20     19980.46      2611017.00     2.0870     0.0287    2.0500     2505203.8        78.4         OPTIMAL        4.2237              True                2529003.0   3.2429
stilt100_9   5  10    6167208.60     1217.69       6166631.00     3.6170     0.0492    3.5600     5933627.0        2435.6       OPTIMAL        3.9268              True                6006610.0   2.6641
stilt100_9   8  10    10779051.50    26753.50      10740282.00    9.1020     0.2393    8.7200     10008040.0       37.7         OPTIMAL        7.3165              True                10166167.0  5.6473
stilt316_10  2  10    4835783.70     45485.25      4821400.00     68.0530    0.5177    66.9900    4181041.0        3600.1       TIME_LIMIT     15.3158             True                4259818.0   13.1832
stilt316_10  5  10    11492537.60    25306.62      11472943.00    190.0370   1.1124    188.7200   9554985.0        3600.2       TIME_LIMIT     20.0729             True                9698770.0   18.2928
stilt316_10  8  10    19052823.60    321749.46     18671808.00    660.6580   2.3231    657.2600   16947870.9       3600.1       TIME_LIMIT     10.1720             True                17928414.0  4.1465
stilt316_11  2  10    5336558.70     59296.95      5190192.00     61.9240    0.6814    60.9200    3980542.0        3600.1       TIME_LIMIT     30.3891             True                4026716.0   28.8939
stilt316_11  5  10    11729627.90    138530.89     11554716.00    172.9820   1.1470    170.6500   10183413.0       3600.1       TIME_LIMIT     13.4660             True                11182455.0  3.3290
stilt316_11  8  10    19095133.60    14321.34      19074380.00    536.2190   13.1322   515.4400   17342434.0       3600.1       TIME_LIMIT     9.9868              True                19059822.0  0.0764
stilt316_12  2  10    4923813.60     3989.95       4921921.00     83.5350    0.5112    82.6800    4017569.0        3600.1       TIME_LIMIT     22.5099             True                4092856.0   20.2564
stilt316_12  5  10    11560847.10    20610.90      11503335.00    210.6070   1.7812    208.8400   10037273.0       3600.8       TIME_LIMIT     14.6062             True                11140562.0  3.2563
stilt316_12  8  10    19114074.20    440849.80     18508206.00    650.0460   21.0398   616.2000   17319585.0       3600.2       TIME_LIMIT     6.8629              True                18612615.0  -0.5610
stilt316_13  2  10    4957906.80     10617.84      4939350.00     54.6910    0.3582    53.9400    4494027.0        3600.1       TIME_LIMIT     9.9092              True                4588059.0   7.6566
stilt316_13  5  10    11363494.90    118895.20     11073803.00    209.6730   0.9714    208.6500   9708041.0        3600.3       TIME_LIMIT     14.0684             True                10581816.0  4.6494
stilt316_13  8  10    18963566.00    150771.40     18767312.00    581.9430   8.7996    565.7700   17686421.0       3600.1       TIME_LIMIT     6.1114              True                18244999.0  2.8628
stilt316_14  2  10    4398559.90     90557.83      4369923.00     61.1000    0.3665    60.5200    3768192.0        3600.1       TIME_LIMIT     15.9687             True                3882977.0   12.5405
stilt316_14  5  10    11140112.70    22383.56      11078651.00    211.9090   1.6086    209.2900   9772605.0        3600.2       TIME_LIMIT     13.3644             True                11648719.0  -4.8938
stilt316_14  8  3     18263300.00    0.00          18263300.00    533.4200   4.0024    529.5000   16510486.0       3600.1       TIME_LIMIT     10.6164             True                18604883.0  -1.8360
stilt316_15  2  10    5113455.00     0.00          5113455.00     57.0560    0.3238    56.5100    4297527.0        3600.1       TIME_LIMIT     18.9860             True                4354395.0   17.4320
stilt316_15  5  3     11668316.67    88988.73      11616939.00    178.5300   4.0665    173.8700   9517006.0        2809.0       OPTIMAL        22.0651             True                10324831.0  12.5146
stilt316_15  8  3     18856314.00    0.00          18856314.00    653.2433   2.1904    651.6000   18039560.0       3600.1       TIME_LIMIT     4.5276              True                19808755.0  -4.8082
stilt316_16  2  5     5087954.60     77678.22      4951935.00     62.0120    0.2887    61.5500    3846876.0        3600.1       TIME_LIMIT     28.7261             True                4193972.0   18.0727
stilt316_16  5  5     11796922.00    0.00          11796922.00    187.4320   1.4210    185.9500   9943708.0        3601.0       TIME_LIMIT     18.6371             True                11922684.0  -1.0548
stilt316_16  8  3     19066278.00    478801.66     18688558.00    578.0033   42.4616   528.9800   17507711.0       3600.1       TIME_LIMIT     6.7447              True                18183724.0  2.7763
stilt316_17  2  5     4975594.00     0.00          4975594.00     59.9280    0.2676    59.6900    4246938.0        3600.1       TIME_LIMIT     17.1572             True                4603918.0   8.0730
stilt316_17  5  5     12225337.60    59708.83      12198635.00    172.8200   7.6083    168.5200   10485151.0       3600.1       TIME_LIMIT     16.3420             True                12932134.0  -5.6719
stilt316_17  8  3     19540726.67    15409.48      19531830.00    571.6667   23.7134   544.3500   17726640.0       3600.3       TIME_LIMIT     10.1835             True                18621782.0  4.8870
stilt316_18  2  5     4647046.20     5083.46       4639710.00     64.0440    0.4542    63.4000    3886928.0        3600.1       TIME_LIMIT     19.3670             True                4459552.0   4.0398
stilt316_18  5  5     11266306.00    17808.05      11234450.00    171.1240   0.8137    170.1500   9495934.0        3600.0       TIME_LIMIT     18.3080             True                11103032.0  1.1836
stilt316_18  8  3     18650252.00    0.00          18650252.00    637.7267   4.3104    632.7500   17355203.0       3600.6       TIME_LIMIT     7.4620              True                18718446.0  -0.3643
stilt316_19  2  5     5085839.80     68031.52      5011315.00     59.4020    0.4342    59.1000    4126067.0        3600.3       TIME_LIMIT     21.4550             True                4429139.0   13.1442
stilt316_19  5  5     11255962.60    40571.74      11183403.00    157.1080   0.1445    156.9300   9789199.0        3601.2       TIME_LIMIT     14.2423             True                10275779.0  8.8327
stilt316_19  8  3     18131664.00    0.00          18131664.00    519.7233   2.3720    517.1100   16419242.0       3600.1       TIME_LIMIT     10.4294             True                18428502.0  -1.6108
td100_1      2  5     37503.00       0.00          37503.00       0.7720     0.0084    0.7600     36509.0          14.2         OPTIMAL        2.7226              True                36960.0     1.4692
td100_1      5  5     87727.60       337.17        87125.00       1.1640     0.0114    1.1500     85987.0          3.9          OPTIMAL        1.3235              True                86909.0     0.2485
td100_1      8  5     158395.80      385.05        157974.00      5.2940     0.0996    5.1800     157727.0         2.1          OPTIMAL        0.1566              False               159743.0    -1.1074
td316_10     2  5     81877.60       162.80        81666.00       17.2460    0.3363    16.8300    76669.0          25.6         OPTIMAL        6.5176              True                76986.0     6.0790
td316_10     5  5     212050.00      692.87        211544.00      77.1600    1.1434    75.8400    201465.0         16.5         OPTIMAL        5.0029              False               204331.0    3.5301
td316_10     8  5     399109.00      639.52        397965.00      317.5900   2.0299    316.0000   387300.0         37.7         OPTIMAL        2.7537              False               395088.0    0.7282
