instance	g	run	solution	time
stilt316_13	8	4	18650534.00	641.98
stilt316_13	8	5	18675800.00	633.02
stilt316_13	8	6	18328248.00	633.54
stilt316_13	8	7	18328248.00	621.54
stilt316_13	8	8	18675800.00	633.03
stilt316_13	8	9	18650534.00	630.12
stilt316_13	8	10	18665676.00	602.50
stilt316_14	2	1	3992821.00	59.67
stilt316_14	2	2	3992821.00	59.35
stilt316_14	2	3	4177556.00	58.65
stilt316_14	2	4	3992821.00	60.39
stilt316_14	2	5	4333741.00	58.61
stilt316_14	2	6	3992821.00	59.75
stilt316_14	2	7	4350429.00	58.90
stilt316_14	2	8	3992821.00	59.57
stilt316_14	2	9	3992821.00	59.63
stilt316_14	2	10	3992821.00	59.78
stilt316_14	5	1	10707025.00	163.33
stilt316_14	5	2	10762534.00	162.02
stilt316_14	5	3	10762534.00	165.28
stilt316_14	5	4	10707025.00	163.64
stilt316_14	5	5	10707025.00	160.09
stilt316_14	5	6	10707025.00	163.83
stilt316_14	5	7	10707025.00	164.17
stilt316_14	5	8	10707025.00	160.46
stilt316_14	5	9	10762534.00	163.20
stilt316_14	5	10	10707025.00	163.10
stilt316_14	8	1	18113224.00	715.71
stilt316_14	8	2	18447780.00	700.51
stilt316_14	8	3	18255650.00	731.47
stilt316_14	8	4	18447780.00	714.59
stilt316_14	8	5	18447780.00	708.28
stilt316_14	8	6	18255650.00	722.78
stilt316_14	8	7	18255650.00	719.67
stilt316_14	8	8	18278550.00	739.59
stilt316_14	8	9	18447780.00	715.75
stilt316_14	8	10	18255650.00	729.76
stilt316_15	2	1	5106976.00	56.77
stilt316_15	2	2	5106976.00	56.91
stilt316_15	2	3	5106976.00	56.51
stilt316_15	2	4	5106976.00	56.49
stilt316_15	2	5	5106976.00	56.69
stilt316_15	2	6	5106976.00	56.37
stilt316_15	2	7	5106976.00	56.77
stilt316_15	2	8	5089998.00	56.68
stilt316_15	2	9	5106976.00	56.34
stilt316_15	2	10	5106976.00	57.09
stilt316_15	5	1	10940783.00	143.31
stilt316_15	5	2	10940783.00	144.30
stilt316_15	5	3	10714551.00	143.62
stilt316_15	5	4	10940783.00	143.97
stilt316_15	5	5	10940783.00	144.47
stilt316_15	5	6	10963792.00	142.23
stilt316_15	5	7	10940783.00	144.32
stilt316_15	5	8	10940783.00	144.02
stilt316_15	5	9	10786606.00	144.08
stilt316_15	5	10	11020970.00	142.78
stilt316_15	8	1	18687348.00	642.65
stilt316_15	8	2	18194632.00	588.48
stilt316_15	8	3	18687348.00	638.81
stilt316_15	8	4	18518600.00	646.84
stilt316_15	8	5	18621144.00	613.96
stilt316_15	8	6	18687348.00	631.17
stilt316_15	8	7	18309886.00	626.92
stilt316_15	8	8	18166254.00	577.45
stilt316_15	8	9	18219092.00	618.85
stilt316_15	8	10	18311716.00	653.04
stilt316_16	2	1	4456278.00	54.05
stilt316_16	2	2	4487097.00	54.22
stilt316_16	2	3	4487097.00	53.58
stilt316_16	2	4	4487097.00	54.34
stilt316_16	2	5	4487097.00	54.26
stilt316_16	2	6	4487097.00	53.72
stilt316_16	2	7	4456278.00	54.09
stilt316_16	2	8	4487097.00	53.82
stilt316_16	2	9	4422240.00	54.00
stilt316_16	2	10	4456278.00	54.32
stilt316_16	5	1	11117658.00	192.26
stilt316_16	5	2	11154826.00	164.24
stilt316_16	5	3	11117658.00	194.20
stilt316_16	5	4	11117658.00	192.00
stilt316_16	5	5	10902319.00	159.74
stilt316_16	5	6	10902319.00	159.41
stilt316_16	5	7	10902319.00	158.85
stilt316_16	5	8	11117658.00	193.16
stilt316_16	5	9	11117658.00	192.77
stilt316_16	5	10	11095284.00	169.91
stilt316_16	8	1	18904372.00	627.22
stilt316_16	8	2	18741818.00	623.62
stilt316_16	8	3	18741818.00	623.33
stilt316_16	8	4	18904372.00	619.90
stilt316_16	8	5	18904372.00	619.90
stilt316_16	8	6	18741818.00	624.37
stilt316_16	8	7	18741818.00	620.67
stilt316_16	8	8	18741818.00	625.17
stilt316_16	8	9	18741818.00	623.25
stilt316_16	8	10	18741818.00	626.83
stilt316_17	2	1	4576194.00	43.66
stilt316_17	2	2	4576194.00	44.21
stilt316_17	2	3	4576194.00	44.09
stilt316_17	2	4	4585642.00	43.94
stilt316_17	2	5	4576194.00	43.94
stilt316_17	2	6	4576194.00	43.77
stilt316_17	2	7	4609131.00	43.69
stilt316_17	2	8	4585642.00	43.92
stilt316_17	2	9	4576194.00	44.08
stilt316_17	2	10	4585642.00	43.89
stilt316_17	5	1	12383291.00	184.06
stilt316_17	5	2	12085774.00	157.04
stilt316_17	5	3	11962944.00	156.84
stilt316_17	5	4	12383291.00	185.29
stilt316_17	5	5	12383291.00	184.34
stilt316_17	5	6	12085774.00	157.72
stilt316_17	5	7	12148558.00	159.31
stilt316_17	5	8	12085774.00	156.90
stilt316_17	5	9	12138954.00	158.52
stilt316_17	5	10	12383291.00	183.57
stilt316_17	8	1	19542664.00	608.67
stilt316_17	8	2	18924592.00	536.78
stilt316_17	8	3	19542664.00	602.61
stilt316_17	8	4	19229004.00	539.07
stilt316_17	8	5	19542664.00	604.35
stilt316_17	8	6	19542664.00	597.29
stilt316_17	8	7	19153152.00	573.02
stilt316_17	8	8	19229004.00	544.82
stilt316_17	8	9	19542664.00	606.47
stilt316_17	8	10	19857456.00	569.37
stilt316_18	2	1	4588843.00	51.93
stilt316_18	2	2	4590515.00	51.93
stilt316_18	2	3	4588843.00	51.91
stilt316_18	2	4	4590515.00	52.16
stilt316_18	2	5	4590515.00	52.42
stilt316_18	2	6	4588843.00	51.55
stilt316_18	2	7	4590515.00	51.60
stilt316_18	2	8	4590515.00	52.47
stilt316_18	2	9	4588843.00	52.68
stilt316_18	2	10	4590515.00	51.97
stilt316_18	5	1	10915578.00	161.29
stilt316_18	5	2	10915578.00	161.71
stilt316_18	5	3	10915578.00	161.59
stilt316_18	5	4	10915578.00	161.04
stilt316_18	5	5	10915578.00	161.20
stilt316_18	5	6	10915578.00	161.06
stilt316_18	5	7	10915578.00	162.32
stilt316_18	5	8	11034722.00	162.93
stilt316_18	5	9	10915578.00	160.94
stilt316_18	5	10	10915578.00	162.75
stilt316_18	8	1	18580260.00	623.09
stilt316_18	8	2	18219132.00	614.25
stilt316_18	8	3	18690020.00	618.84
stilt316_18	8	4	18375730.00	616.00
stilt316_18	8	5	18690020.00	616.23
stilt316_18	8	6	18508106.00	623.11
stilt316_18	8	7	18508106.00	618.68
stilt316_18	8	8	18398004.00	624.31
stilt316_18	8	9	18690020.00	626.31
stilt316_18	8	10	18375730.00	616.43
stilt316_19	2	1	4787691.00	50.83
stilt316_19	2	2	4787691.00	50.89
stilt316_19	2	3	4787691.00	50.85
stilt316_19	2	4	4787691.00	50.76
stilt316_19	2	5	4787691.00	51.51
stilt316_19	2	6	4873406.00	51.36
stilt316_19	2	7	4787691.00	50.81
stilt316_19	2	8	5013538.00	51.55
stilt316_19	2	9	4787691.00	50.64
stilt316_19	2	10	4873406.00	51.05
stilt316_19	5	1	10820608.00	149.63
stilt316_19	5	2	10858842.00	147.17
stilt316_19	5	3	10820608.00	147.17
stilt316_19	5	4	10858842.00	146.25
stilt316_19	5	5	10820608.00	148.17
stilt316_19	5	6	10858842.00	145.53
stilt316_19	5	7	10858842.00	148.25
stilt316_19	5	8	10820608.00	148.71
stilt316_19	5	9	10858842.00	145.51
stilt316_19	5	10	10858842.00	146.86
stilt316_19	8	1	18245970.00	515.72
stilt316_19	8	2	17649462.00	468.65
stilt316_19	8	3	17656220.00	500.82
stilt316_19	8	4	18245970.00	520.85
stilt316_19	8	5	18245970.00	520.14
stilt316_19	8	6	17656220.00	499.57
stilt316_19	8	7	17865980.00	519.43
stilt316_19	8	8	17811658.00	501.51
stilt316_19	8	9	18245970.00	514.78
stilt316_19	8	10	18245970.00	520.02
td100_1	2	1	37503.00	0.68
td100_1	2	2	37503.00	0.67
td100_1	2	3	37503.00	0.66
td100_1	2	4	37503.00	0.68
td100_1	2	5	37503.00	0.68
td100_1	2	6	37503.00	0.66
td100_1	2	7	37503.00	0.68
td100_1	2	8	37503.00	0.67
td100_1	2	9	37503.00	0.67
td100_1	2	10	37503.00	0.67
td100_1	5	1	90100.00	0.89
td100_1	5	2	88291.00	0.90
td100_1	5	3	90100.00	0.87
td100_1	5	4	90100.00	0.90
td100_1	5	5	89839.00	0.91
td100_1	5	6	90100.00	0.89
td100_1	5	7	89770.00	0.89
td100_1	5	8	90100.00	0.88
td100_1	5	9	89839.00	0.91
td100_1	5	10	90094.00	0.90
td100_1	8	1	159478.00	4.71
td100_1	8	2	159478.00	4.70
td100_1	8	3	159478.00	4.69
td100_1	8	4	159478.00	4.68
td100_1	8	5	159478.00	4.71
td100_1	8	6	159478.00	4.76
td100_1	8	7	159478.00	4.69
td100_1	8	8	159478.00	4.73
td100_1	8	9	159478.00	4.70
td100_1	8	10	159478.00	4.68
td316_10	2	1	79004.00	22.43
td316_10	2	2	79004.00	22.15
td316_10	2	3	79004.00	22.12
td316_10	2	4	79004.00	22.07
td316_10	2	5	79004.00	22.24
td316_10	2	6	79004.00	22.43
td316_10	2	7	79004.00	22.16
td316_10	2	8	79004.00	22.15
td316_10	2	9	79004.00	22.47
td316_10	2	10	79004.00	22.11
td316_10	5	1	210983.00	68.86
td316_10	5	2	210631.00	69.64
td316_10	5	3	210631.00	70.32
td316_10	5	4	210678.00	68.97
td316_10	5	5	211023.00	69.08
td316_10	5	6	210631.00	70.00
td316_10	5	7	208388.00	69.84
td316_10	5	8	210631.00	69.93
td316_10	5	9	210631.00	70.22
td316_10	5	10	210631.00	69.99
td316_10	8	1	395581.00	269.55
td316_10	8	2	396252.00	269.24
td316_10	8	3	396551.00	267.82
td316_10	8	4	395581.00	267.55
td316_10	8	5	397012.00	270.44
td316_10	8	6	395581.00	270.45
td316_10	8	7	395581.00	271.50
td316_10	8	8	396049.00	268.76
td316_10	8	9	396680.00	269.77
td316_10	8	10	395946.00	277.35
